transit_timestamp,transit_mode,station_complex_id,station_complex,borough,payment_method,fare_class_category,ridership,transfers
2024-09-16T22:00:00.000,subway,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,60.0,0.0
2024-09-16T22:00:00.000,subway,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,omny,OMNY - Full Fare,541.0,0.0
2024-09-16T22:00:00.000,subway,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,omny,OMNY - Other,1.0,0.0
2024-09-16T22:00:00.000,subway,8,"5 Av/59 St (N,R,W)",Manhattan,metrocard,Metrocard - Full Fare,43.0,0.0
2024-09-16T22:00:00.000,subway,8,"5 Av/59 St (N,R,W)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,45.0,0.0
2024-09-16T22:00:00.000,subway,9,"57 St-7 Av (N,Q,R,W)",Manhattan,metrocard,Metrocard - Seniors & Disability,22.0,0.0
2024-09-16T23:00:00.000,subway,119,1 Av (L),Manhattan,metrocard,Metrocard - Full Fare,23.0,0.0
2024-09-16T23:00:00.000,subway,119,1 Av (L),Manhattan,metrocard,Metrocard - Unlimited 30-Day,12.0,0.0
2024-09-16T23:00:00.000,subway,119,1 Av (L),Manhattan,omny,OMNY - Students,3.0,0.0
2024-09-16T23:00:00.000,subway,13,"28 St (R,W)",Manhattan,omny,OMNY - Full Fare,192.0,2.0
2024-09-16T23:00:00.000,subway,147,175 St (A),Manhattan,omny,OMNY - Full Fare,15.0,0.0
2024-09-16T23:00:00.000,subway,155,"Cathedral Pkwy (110 St) (C,B)",Manhattan,metrocard,Metrocard - Other,3.0,0.0
2024-09-16T23:00:00.000,subway,155,"Cathedral Pkwy (110 St) (C,B)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,5.0,0.0
2024-09-16T23:00:00.000,subway,159,"81 St-Museum of Natural History (C,B)",Manhattan,omny,OMNY - Students,1.0,0.0
2024-09-16T23:00:00.000,subway,162,"50 St (C,E)",Manhattan,metrocard,Metrocard - Other,15.0,0.0
2024-09-16T23:00:00.000,subway,165,"23 St (C,E)",Manhattan,metrocard,Metrocard - Other,2.0,0.0
2024-09-16T23:00:00.000,subway,165,"23 St (C,E)",Manhattan,omny,OMNY - Other,2.0,0.0
2024-09-16T23:00:00.000,subway,168,"Spring St (C,E)",Manhattan,metrocard,Metrocard - Full Fare,14.0,0.0
2024-09-16T23:00:00.000,subway,22,"Rector St (R,W)",Manhattan,metrocard,Metrocard - Other,2.0,0.0
2024-09-16T23:00:00.000,subway,223,"Lexington Av/63 St (F,Q)",Manhattan,omny,OMNY - Full Fare,125.0,10.0
2024-09-16T23:00:00.000,subway,224,57 St (F),Manhattan,metrocard,Metrocard - Unlimited 7-Day,32.0,0.0
2024-09-16T23:00:00.000,subway,228,"23 St (F,M)",Manhattan,metrocard,Metrocard - Other,5.0,0.0
2024-09-16T23:00:00.000,subway,228,"23 St (F,M)",Manhattan,omny,OMNY - Full Fare,118.0,3.0
2024-09-16T23:00:00.000,subway,231,"Grand St (B,D)",Manhattan,metrocard,Metrocard - Full Fare,21.0,0.0
2024-09-16T23:00:00.000,subway,232,2 Av (F),Manhattan,omny,OMNY - Students,4.0,0.0
2024-09-16T23:00:00.000,subway,234,East Broadway (F),Manhattan,metrocard,Metrocard - Seniors & Disability,2.0,0.0
2024-09-16T23:00:00.000,subway,276,"5 Av/53 St (E,M)",Manhattan,omny,OMNY - Students,2.0,0.0
2024-09-16T23:00:00.000,subway,300,191 St (1),Manhattan,omny,OMNY - Full Fare,15.0,0.0
2024-09-16T23:00:00.000,subway,303,157 St (1),Manhattan,metrocard,Metrocard - Fair Fare,5.0,0.0
2024-09-16T23:00:00.000,subway,306,125 St (1),Manhattan,omny,OMNY - Full Fare,36.0,1.0
2024-09-16T23:00:00.000,subway,307,116 St-Columbia University (1),Manhattan,metrocard,Metrocard - Fair Fare,9.0,0.0
2024-09-16T23:00:00.000,subway,307,116 St-Columbia University (1),Manhattan,metrocard,Metrocard - Other,4.0,0.0
2024-09-16T23:00:00.000,subway,308,Cathedral Pkwy (110 St) (1),Manhattan,metrocard,Metrocard - Unlimited 30-Day,8.0,0.0
2024-09-16T23:00:00.000,subway,308,Cathedral Pkwy (110 St) (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,9.0,0.0
2024-09-16T23:00:00.000,subway,310,"96 St (1,2,3)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,19.0,0.0
2024-09-16T23:00:00.000,subway,311,86 St (1),Manhattan,omny,OMNY - Students,1.0,0.0
2024-09-16T23:00:00.000,subway,312,79 St (1),Manhattan,metrocard,Metrocard - Full Fare,13.0,1.0
2024-09-16T23:00:00.000,subway,312,79 St (1),Manhattan,omny,OMNY - Full Fare,80.0,3.0
2024-09-16T23:00:00.000,subway,313,"72 St (1,2,3)",Manhattan,metrocard,Metrocard - Full Fare,55.0,4.0
2024-09-16T23:00:00.000,subway,314,66 St-Lincoln Center (1),Manhattan,metrocard,Metrocard - Unlimited 30-Day,11.0,0.0
2024-09-16T23:00:00.000,subway,318,"34 St-Penn Station (1,2,3)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,36.0,0.0
2024-09-16T23:00:00.000,subway,321,18 St (1),Manhattan,omny,OMNY - Full Fare,29.0,0.0
2024-09-16T23:00:00.000,subway,323,Christopher St-Sheridan Sq (1),Manhattan,metrocard,Metrocard - Unlimited 30-Day,14.0,0.0
2024-09-16T23:00:00.000,subway,325,Canal St (1),Manhattan,omny,OMNY - Full Fare,35.0,0.0
2024-09-16T23:00:00.000,subway,325,Canal St (1),Manhattan,omny,OMNY - Seniors & Disability,1.0,0.0
2024-09-16T23:00:00.000,subway,326,Franklin St (1),Manhattan,metrocard,Metrocard - Fair Fare,2.0,0.0
2024-09-16T23:00:00.000,subway,328,WTC Cortlandt (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,7.0,0.0
2024-09-16T23:00:00.000,subway,333,"Wall St (2,3)",Manhattan,metrocard,Metrocard - Full Fare,8.0,0.0
2024-09-16T23:00:00.000,subway,333,"Wall St (2,3)",Manhattan,metrocard,Metrocard - Other,2.0,0.0
2024-09-16T23:00:00.000,subway,333,"Wall St (2,3)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,6.0,0.0
2024-09-16T23:00:00.000,subway,398,77 St (6),Manhattan,metrocard,Metrocard - Unlimited 7-Day,23.0,0.0
2024-09-16T23:00:00.000,subway,413,"Wall St (4,5)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,11.0,0.0
2024-09-16T23:00:00.000,subway,413,"Wall St (4,5)",Manhattan,omny,OMNY - Full Fare,73.0,0.0
2024-09-16T23:00:00.000,subway,414,"Bowling Green (4,5)",Manhattan,metrocard,Metrocard - Full Fare,30.0,3.0
2024-09-16T23:00:00.000,subway,438,"135 St (2,3)",Manhattan,metrocard,Metrocard - Other,2.0,0.0
2024-09-16T23:00:00.000,subway,441,"Central Park North (110 St) (2,3)",Manhattan,metrocard,Metrocard - Fair Fare,3.0,1.0
2024-09-16T23:00:00.000,subway,441,"Central Park North (110 St) (2,3)",Manhattan,omny,OMNY - Students,4.0,0.0
2024-09-16T23:00:00.000,subway,475,96 St (Q),Manhattan,omny,OMNY - Full Fare,67.0,4.0
2024-09-16T23:00:00.000,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,omny,OMNY - Full Fare,354.0,8.0
2024-09-16T23:00:00.000,subway,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,107.0,0.0
2024-09-16T23:00:00.000,subway,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,139.0,0.0
2024-09-16T23:00:00.000,subway,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,omny,OMNY - Students,17.0,0.0
2024-09-16T23:00:00.000,subway,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,metrocard,Metrocard - Seniors & Disability,13.0,1.0
2024-09-16T23:00:00.000,subway,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,omny,OMNY - Seniors & Disability,1.0,0.0
2024-09-16T23:00:00.000,subway,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,metrocard,Metrocard - Seniors & Disability,6.0,0.0
2024-09-16T23:00:00.000,subway,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,metrocard,Metrocard - Full Fare,25.0,1.0
2024-09-16T23:00:00.000,subway,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,13.0,0.0
2024-09-16T23:00:00.000,subway,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,metrocard,Metrocard - Full Fare,49.0,0.0
2024-09-16T23:00:00.000,subway,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,metrocard,Metrocard - Other,13.0,0.0
2024-09-16T23:00:00.000,subway,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,metrocard,Metrocard - Full Fare,86.0,0.0
2024-09-16T23:00:00.000,subway,635,"South Ferry (1)/Whitehall St (R,W)",Manhattan,omny,OMNY - Students,3.0,1.0
2024-09-16T00:00:00.000,subway,119,1 Av (L),Manhattan,metrocard,Metrocard - Unlimited 7-Day,13.0,0.0
2024-09-16T00:00:00.000,subway,14,"23 St (R,W)",Manhattan,metrocard,Metrocard - Seniors & Disability,2.0,0.0
2024-09-16T00:00:00.000,subway,14,"23 St (R,W)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,5.0,0.0
2024-09-16T00:00:00.000,subway,144,Dyckman St (A),Manhattan,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0
2024-09-16T00:00:00.000,subway,147,175 St (A),Manhattan,metrocard,Metrocard - Other,2.0,0.0
2024-09-16T00:00:00.000,subway,149,163 St-Amsterdam Av (C),Manhattan,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0
2024-09-16T00:00:00.000,subway,152,"135 St (C,B)",Manhattan,metrocard,Metrocard - Other,1.0,0.0
2024-09-16T00:00:00.000,subway,158,"86 St (C,B)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0
2024-09-16T00:00:00.000,subway,159,"81 St-Museum of Natural History (C,B)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0
2024-09-16T00:00:00.000,subway,162,"50 St (C,E)",Manhattan,metrocard,Metrocard - Other,1.0,0.0
2024-09-16T00:00:00.000,subway,164,"34 St-Penn Station (A,C,E)",Manhattan,omny,OMNY - Other,1.0,0.0
2024-09-16T00:00:00.000,subway,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,omny,OMNY - Seniors & Disability,2.0,0.0
2024-09-16T00:00:00.000,subway,169,"Canal St (A,C,E)",Manhattan,omny,OMNY - Full Fare,60.0,0.0
2024-09-16T00:00:00.000,subway,22,"Rector St (R,W)",Manhattan,metrocard,Metrocard - Full Fare,1.0,0.0
2024-09-16T00:00:00.000,subway,223,"Lexington Av/63 St (F,Q)",Manhattan,omny,OMNY - Students,1.0,0.0
2024-09-16T00:00:00.000,subway,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",Manhattan,omny,OMNY - Students,6.0,0.0
2024-09-16T00:00:00.000,subway,231,"Grand St (B,D)",Manhattan,metrocard,Metrocard - Other,1.0,0.0
2024-09-16T00:00:00.000,subway,232,2 Av (F),Manhattan,metrocard,Metrocard - Unlimited 30-Day,5.0,0.0
2024-09-16T00:00:00.000,subway,234,East Broadway (F),Manhattan,metrocard,Metrocard - Unlimited 30-Day,7.0,0.0
2024-09-16T00:00:00.000,subway,300,191 St (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,3.0,0.0
2024-09-16T00:00:00.000,subway,310,"96 St (1,2,3)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0
2024-09-16T00:00:00.000,subway,310,"96 St (1,2,3)",Manhattan,omny,OMNY - Students,1.0,0.0
2024-09-16T00:00:00.000,subway,312,79 St (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,5.0,0.0
2024-09-16T00:00:00.000,subway,316,50 St (1),Manhattan,metrocard,Metrocard - Other,7.0,0.0
2024-09-16T00:00:00.000,subway,319,28 St (1),Manhattan,metrocard,Metrocard - Other,2.0,0.0
2024-09-16T00:00:00.000,subway,320,23 St (1),Manhattan,metrocard,Metrocard - Fair Fare,3.0,1.0
2024-09-16T00:00:00.000,subway,324,Houston St (1),Manhattan,metrocard,Metrocard - Other,1.0,0.0
2024-09-16T00:00:00.000,subway,328,WTC Cortlandt (1),Manhattan,metrocard,Metrocard - Full Fare,2.0,0.0
2024-09-16T00:00:00.000,subway,328,WTC Cortlandt (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,7.0,0.0
2024-09-16T00:00:00.000,subway,333,"Wall St (2,3)",Manhattan,omny,OMNY - Full Fare,22.0,0.0
2024-09-16T00:00:00.000,subway,395,103 St (6),Manhattan,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0
2024-09-16T00:00:00.000,subway,396,96 St (6),Manhattan,omny,OMNY - Full Fare,14.0,1.0
2024-09-16T00:00:00.000,subway,396,96 St (6),Manhattan,omny,OMNY - Other,1.0,0.0
2024-09-16T00:00:00.000,subway,399,68 St-Hunter College (6),Manhattan,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0
2024-09-16T00:00:00.000,subway,438,"135 St (2,3)",Manhattan,omny,OMNY - Full Fare,10.0,0.0
2024-09-16T00:00:00.000,subway,605,"168 St (A,C,1)",Manhattan,omny,OMNY - Full Fare,36.0,0.0
2024-09-16T00:00:00.000,subway,609,"Bryant Pk (B,D,F,M)/5 Av (7)",Manhattan,metrocard,Metrocard - Other,10.0,0.0
2024-09-16T00:00:00.000,subway,610,"Grand Central-42 St (S,4,5,6,7)",Manhattan,metrocard,Metrocard - Seniors & Disability,2.0,0.0
2024-09-16T00:00:00.000,subway,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,omny,OMNY - Full Fare,992.0,11.0
2024-09-16T00:00:00.000,subway,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,metrocard,Metrocard - Seniors & Disability,3.0,1.0
2024-09-16T00:00:00.000,subway,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,13.0,0.0
2024-09-16T00:00:00.000,subway,613,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,metrocard,Metrocard - Seniors & Disability,4.0,1.0
2024-09-16T00:00:00.000,subway,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,metrocard,Metrocard - Other,23.0,0.0
2024-09-16T00:00:00.000,subway,622,"Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)",Manhattan,metrocard,Metrocard - Fair Fare,2.0,0.0
2024-09-16T00:00:00.000,subway,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,metrocard,Metrocard - Seniors & Disability,2.0,0.0
2024-09-16T00:00:00.000,subway,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,metrocard,Metrocard - Fair Fare,2.0,0.0
2024-09-16T00:00:00.000,subway,625,"Delancey St (F)/Essex St (J,M,Z)",Manhattan,omny,OMNY - Other,1.0,0.0
2024-09-16T00:00:00.000,subway,8,"5 Av/59 St (N,R,W)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,9.0,0.0
2024-09-16T00:00:00.000,subway,9,"57 St-7 Av (N,Q,R,W)",Manhattan,metrocard,Metrocard - Fair Fare,5.0,0.0
2024-09-16T01:00:00.000,subway,152,"135 St (C,B)",Manhattan,metrocard,Metrocard - Fair Fare,1.0,0.0
2024-09-16T01:00:00.000,subway,153,"125 St (A,C,B,D)",Manhattan,metrocard,Metrocard - Fair Fare,2.0,0.0
2024-09-16T01:00:00.000,subway,158,"86 St (C,B)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0
2024-09-16T01:00:00.000,subway,164,"34 St-Penn Station (A,C,E)",Manhattan,metrocard,Metrocard - Other,6.0,0.0
2024-09-16T01:00:00.000,subway,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,metrocard,Metrocard - Fair Fare,3.0,0.0
2024-09-16T01:00:00.000,subway,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,omny,OMNY - Students,1.0,0.0
2024-09-16T01:00:00.000,subway,17,"Prince St (R,W)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0
2024-09-16T01:00:00.000,subway,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,10.0,0.0
2024-09-16T01:00:00.000,subway,228,"23 St (F,M)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,5.0,0.0
2024-09-16T01:00:00.000,subway,232,2 Av (F),Manhattan,metrocard,Metrocard - Unlimited 30-Day,4.0,0.0
2024-09-16T01:00:00.000,subway,303,157 St (1),Manhattan,omny,OMNY - Students,1.0,0.0
2024-09-16T01:00:00.000,subway,306,125 St (1),Manhattan,metrocard,Metrocard - Other,3.0,0.0
2024-09-16T01:00:00.000,subway,307,116 St-Columbia University (1),Manhattan,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0
2024-09-16T01:00:00.000,subway,310,"96 St (1,2,3)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,4.0,0.0
2024-09-16T01:00:00.000,subway,310,"96 St (1,2,3)",Manhattan,omny,OMNY - Students,1.0,0.0
2024-09-16T01:00:00.000,subway,313,"72 St (1,2,3)",Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,0.0
2024-09-16T01:00:00.000,subway,313,"72 St (1,2,3)",Manhattan,omny,OMNY - Full Fare,7.0,0.0
2024-09-16T01:00:00.000,subway,320,23 St (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0
2024-09-16T01:00:00.000,subway,320,23 St (1),Manhattan,omny,OMNY - Full Fare,6.0,1.0
2024-09-16T01:00:00.000,subway,323,Christopher St-Sheridan Sq (1),Manhattan,omny,OMNY - Full Fare,46.0,0.0
2024-09-16T01:00:00.000,subway,324,Houston St (1),Manhattan,metrocard,Metrocard - Unlimited 30-Day,1.0,0.0
2024-09-16T01:00:00.000,subway,327,"Chambers St (1,2,3)",Manhattan,metrocard,Metrocard - Full Fare,1.0,0.0
2024-09-16T01:00:00.000,subway,327,"Chambers St (1,2,3)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0
2024-09-16T01:00:00.000,subway,392,"125 St (4,5,6)",Manhattan,omny,OMNY - Full Fare,12.0,0.0
2024-09-16T01:00:00.000,subway,397,"86 St (4,5,6)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,3.0,0.0
2024-09-16T01:00:00.000,subway,397,"86 St (4,5,6)",Manhattan,omny,OMNY - Other,1.0,0.0
2024-09-16T01:00:00.000,subway,403,33 St (6),Manhattan,metrocard,Metrocard - Unlimited 7-Day,3.0,0.0
2024-09-16T01:00:00.000,subway,405,23 St (6),Manhattan,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0
2024-09-16T01:00:00.000,subway,414,"Bowling Green (4,5)",Manhattan,metrocard,Metrocard - Full Fare,3.0,0.0
2024-09-16T01:00:00.000,subway,414,"Bowling Green (4,5)",Manhattan,omny,OMNY - Full Fare,5.0,0.0
2024-09-16T01:00:00.000,subway,436,Harlem-148 St (3),Manhattan,omny,OMNY - Full Fare,1.0,0.0
2024-09-16T01:00:00.000,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,1.0
2024-09-16T01:00:00.000,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,6.0,0.0
2024-09-16T01:00:00.000,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,omny,OMNY - Full Fare,44.0,0.0
2024-09-16T01:00:00.000,subway,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",Manhattan,omny,OMNY - Other,1.0,0.0
2024-09-16T01:00:00.000,subway,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,metrocard,Metrocard - Other,51.0,0.0
2024-09-16T01:00:00.000,subway,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,metrocard,Metrocard - Seniors & Disability,6.0,2.0
2024-09-16T01:00:00.000,subway,611,"Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)",Manhattan,omny,OMNY - Full Fare,429.0,0.0
2024-09-16T01:00:00.000,subway,613,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,metrocard,Metrocard - Full Fare,9.0,0.0
2024-09-16T01:00:00.000,subway,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,metrocard,Metrocard - Full Fare,18.0,0.0
2024-09-16T01:00:00.000,subway,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,12.0,0.0
2024-09-16T01:00:00.000,subway,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,metrocard,Metrocard - Full Fare,9.0,0.0
2024-09-16T01:00:00.000,subway,623,"Canal St (J,N,Q,R,W,Z,6)",Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,0.0
2024-09-16T01:00:00.000,subway,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,metrocard,Metrocard - Full Fare,3.0,0.0
2024-09-16T01:00:00.000,subway,624,"Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0
2024-09-16T01:00:00.000,subway,628,"Fulton St (A,C,J,Z,2,3,4,5)",Manhattan,omny,OMNY - Full Fare,66.0,0.0
2024-09-16T02:00:00.000,subway,10,"49 St (N,R,W)",Manhattan,metrocard,Metrocard - Full Fare,4.0,0.0
2024-09-16T02:00:00.000,subway,153,"125 St (A,C,B,D)",Manhattan,omny,OMNY - Full Fare,5.0,0.0
2024-09-16T02:00:00.000,subway,155,"Cathedral Pkwy (110 St) (C,B)",Manhattan,omny,OMNY - Full Fare,2.0,0.0
2024-09-16T02:00:00.000,subway,159,"81 St-Museum of Natural History (C,B)",Manhattan,omny,OMNY - Full Fare,2.0,0.0
2024-09-16T02:00:00.000,subway,16,"8 St-NYU (R,W)",Manhattan,metrocard,Metrocard - Full Fare,2.0,0.0
2024-09-16T02:00:00.000,subway,162,"50 St (C,E)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,3.0,0.0
2024-09-16T02:00:00.000,subway,165,"23 St (C,E)",Manhattan,metrocard,Metrocard - Other,1.0,0.0
2024-09-16T02:00:00.000,subway,165,"23 St (C,E)",Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,0.0
2024-09-16T02:00:00.000,subway,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,metrocard,Metrocard - Full Fare,14.0,0.0
2024-09-16T02:00:00.000,subway,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",Manhattan,omny,OMNY - Full Fare,47.0,0.0
2024-09-16T02:00:00.000,subway,169,"Canal St (A,C,E)",Manhattan,metrocard,Metrocard - Fair Fare,1.0,0.0
2024-09-16T02:00:00.000,subway,220,"155 St (B,D)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0
2024-09-16T02:00:00.000,subway,223,"Lexington Av/63 St (F,Q)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,3.0,0.0
2024-09-16T02:00:00.000,subway,223,"Lexington Av/63 St (F,Q)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0
2024-09-16T02:00:00.000,subway,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",Manhattan,omny,OMNY - Full Fare,22.0,0.0
2024-09-16T02:00:00.000,subway,232,2 Av (F),Manhattan,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0
2024-09-16T02:00:00.000,subway,277,"7 Av (E,B,D)",Manhattan,metrocard,Metrocard - Full Fare,1.0,0.0
2024-09-16T02:00:00.000,subway,296,Marble Hill-225 St (1),Manhattan,metrocard,Metrocard - Unlimited 30-Day,2.0,0.0
2024-09-16T02:00:00.000,subway,299,Dyckman St (1),Manhattan,metrocard,Metrocard - Seniors & Disability,1.0,0.0
2024-09-16T02:00:00.000,subway,303,157 St (1),Manhattan,metrocard,Metrocard - Other,1.0,0.0
2024-09-16T02:00:00.000,subway,304,145 St (1),Manhattan,metrocard,Metrocard - Fair Fare,2.0,1.0
2024-09-16T02:00:00.000,subway,304,145 St (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0
2024-09-16T02:00:00.000,subway,305,137 St-City College (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0
2024-09-16T02:00:00.000,subway,312,79 St (1),Manhattan,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0
2024-09-16T02:00:00.000,subway,318,"34 St-Penn Station (1,2,3)",Manhattan,omny,OMNY - Seniors & Disability,1.0,0.0
2024-09-16T02:00:00.000,subway,320,23 St (1),Manhattan,metrocard,Metrocard - Full Fare,1.0,0.0
2024-09-16T02:00:00.000,subway,323,Christopher St-Sheridan Sq (1),Manhattan,omny,OMNY - Full Fare,11.0,0.0
2024-09-16T02:00:00.000,subway,325,Canal St (1),Manhattan,metrocard,Metrocard - Full Fare,1.0,0.0
2024-09-16T02:00:00.000,subway,325,Canal St (1),Manhattan,omny,OMNY - Full Fare,1.0,0.0
2024-09-16T02:00:00.000,subway,327,"Chambers St (1,2,3)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,2.0,0.0
2024-09-16T02:00:00.000,subway,393,116 St (6),Manhattan,omny,OMNY - Full Fare,19.0,0.0
2024-09-16T02:00:00.000,subway,395,103 St (6),Manhattan,metrocard,Metrocard - Full Fare,2.0,0.0
2024-09-16T02:00:00.000,subway,396,96 St (6),Manhattan,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0
2024-09-16T02:00:00.000,subway,398,77 St (6),Manhattan,metrocard,Metrocard - Unlimited 7-Day,1.0,0.0
2024-09-16T02:00:00.000,subway,403,33 St (6),Manhattan,omny,OMNY - Full Fare,12.0,0.0
2024-09-16T02:00:00.000,subway,440,"116 St (2,3)",Manhattan,metrocard,Metrocard - Full Fare,1.0,0.0
2024-09-16T02:00:00.000,subway,475,96 St (Q),Manhattan,metrocard,Metrocard - Other,9.0,0.0
2024-09-16T02:00:00.000,subway,476,86 St (Q),Manhattan,metrocard,Metrocard - Other,3.0,0.0
2024-09-16T02:00:00.000,subway,601,"14 St (F,M,1,2,3)/6 Av (L)",Manhattan,metrocard,Metrocard - Unlimited 7-Day,4.0,0.0
2024-09-16T02:00:00.000,subway,602,"14 St-Union Sq (L,N,Q,R,W,4,5,6)",Manhattan,metrocard,Metrocard - Unlimited 30-Day,8.0,0.0
2024-09-16T02:00:00.000,subway,612,"Lexington Av-53 St (E,M)/51 St (6)",Manhattan,metrocard,Metrocard - Fair Fare,1.0,0.0
2024-09-16T02:00:00.000,subway,613,"Lexington Av (N,R,W)/59 St (4,5,6)",Manhattan,omny,OMNY - Full Fare,9.0,0.0
2024-09-16T02:00:00.000,subway,614,"59 St-Columbus Circle (A,B,C,D,1)",Manhattan,omny,OMNY - Students,1.0,0.0
